epoch,train_loss,train_acc,train_f1,test_loss,test_acc,test_f1
1,0.69363079709775,0.49576406649616367,0.48602933830391104,0.6931270802264933,0.5008391943734015,0.47564449885005183
2,0.6935351351490411,0.5013187340153452,0.4917720376667632,0.6931072940759342,0.500559462915601,0.4845639493152368
3,0.6932832168801056,0.5010390025575447,0.4921908362715542,0.6930910057728857,0.5028772378516624,0.4916801203770124
4,0.6934544640733763,0.5000399616368286,0.49201921036060137,0.6930782169179843,0.5026374680306905,0.4928318816378619
5,0.6935581969635566,0.49724264705882354,0.48903560457294815,0.6930668207690539,0.5039162404092071,0.4948216277939116
